Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
2020/3/26,510,9:12:00 PM,Thursday,SPADINA AND KING,Mechanical,5,10,N/B,4546
2020/3/26,501,9:12:00 PM,Thursday,Queen and Sumach,Investigation,7,14,W/B,4452
2020/3/26,510,10:19:00 PM,Thursday,SPADINA ND QUEENS QUAY,Investigation,18,27,E/B,4412
2020/3/26,509,10:19:00 PM,Thursday,SPADINA AND QUEENS QUAY,Investigation,18,27,E/B,4538
2020/3/27,504,1:24:00 AM,Friday,Dist. Loop,Mechanical,10,20,N/B,4494
2020/3/27,501,6:40:00 AM,Friday,Neville Loop,Mechanical,8,16,W/B,4437
2020/3/27,505,9:30:00 AM,Friday,DWS,Mechanical,4,8,E/B,1024
2020/3/27,505,9:38:00 AM,Friday,DWS,Mechanical,4,8,E/B,1041
2020/3/27,512,11:33:00 AM,Friday,St. Clair and Via Italia,Investigation,15,20,W/B,4572
2020/3/27,505,1:38:00 PM,Friday,Brock and Dundas,Mechanical,4,8,W/B,8548
2020/3/27,511,1:43:00 PM,Friday,CNE Loop,Mechanical,7,14,W/B,4412
2020/3/27,506,2:39:00 PM,Friday,Howard Park and Indian Road,Emergency Services,21,29,W/B,4491
2020/3/27,505,2:48:00 PM,Friday,Dundas West Station,Utilized Off Route,4,8,W/B,1068
2020/3/27,501,4:07:00 PM,Friday,Connaught and Queen,Late Leaving Garage,9,18,E/B,4445
2020/3/27,504,4:21:00 PM,Friday,Broadview and dundas,Mechanical,7,14,W/B,4439
2020/3/27,506,4:53:00 PM,Friday,Main Street Station,Emergency Services,8,16,W/B,4535
2020/3/27,505,5:33:00 PM,Friday,Broadview Station,Mechanical,4,8,W/B,3174
2020/3/27,503,6:00:00 PM,Friday,Bingham Loop,Emergency Services,10,20,W/B,8590
2020/3/27,505,6:08:00 PM,Friday,Broadview Station,Mechanical,4,8,W/B,8550
2020/3/27,505,6:24:00 PM,Friday,Broadview Station,Mechanical,4,8,W/B,1633
2020/3/27,501,7:03:00 PM,Friday,Connaught and Queen,Late Leaving Garage,7,15,E/B,4463
2020/3/27,503,7:44:00 PM,Friday,Bingham Loop,Emergency Services,1,1,W/B,9209
2020/3/27,510,7:45:00 PM,Friday,Charlotte Loop,Mechanical,1,1,E/B,4402
2020/3/27,506,9:37:00 PM,Friday,Dundas and Howard Park,Investigation,35,44,W/B,4421
2020/3/27,505,9:51:00 PM,Friday,Lansdowne and College,Utilized Off Route,7,14,W/B,1413
2020/3/27,505,11:15:00 PM,Friday,Dundas West station,Investigation,8,16,W/B,3101
2020/3/27,512,11:46:00 PM,Friday,Gunns Loop,Emergency Services,29,39,E/B,4505
2020/3/28,504,12:47:00 AM,Saturday,Broadview Station,Emergency Services,10,20,E/B,4580
2020/3/28,310,5:37:00 AM,Saturday,Leslie/Commissioners,Investigation,0,0,S/B,4497
2020/3/28,501,6:35:00 AM,Saturday,Queen/Connaught,Investigation,25,35,E/B,4558
2020/3/28,501,7:54:00 AM,Saturday,Neville Loop,Investigation,10,19,W/B,4577
2020/3/28,504,9:23:00 AM,Saturday,Queen and Broadview,Held By,8,16,E/B,4489
2020/3/28,501,9:47:00 AM,Saturday,Neville Loop,Investigation,18,25,W/B,4463
2020/3/28,505,9:51:00 AM,Saturday,Broadview Station,Utilized Off Route,5,10,S/B,8566
2020/3/28,504,12:11:00 PM,Saturday,Broadview and Queen,Mechanical,6,13,E/B,
2020/3/28,501,1:53:00 PM,Saturday,Queen and dufferin,Emergency Services,7,14,E/B,4479
2020/3/28,504,2:20:00 PM,Saturday,Leslie Barns,Mechanical,6,13,W/B,4492
2020/3/28,511,2:32:00 PM,Saturday,Cne loop,Mechanical,7,14,S/B,4456
2020/3/28,504,2:50:00 PM,Saturday,Broadview Station,Mechanical,6,13,W/B,4596
2020/3/28,510,2:55:00 PM,Saturday,,Investigation,4,8,S/B,4418
2020/3/28,501,3:15:00 PM,Saturday,Queen and connaught,Emergency Services,1,1,W/B,4558
2020/3/28,501,4:03:00 PM,Saturday,Queen and Roncy,Emergency Services,1,1,E/B,4533
2020/3/28,510,5:24:00 PM,Saturday,Spadina Station,Investigation,4,8,S/B,4590
2020/3/28,504,8:22:00 PM,Saturday,King and Portland,Mechanical,8,17,W/B,4540
2020/3/28,501,9:46:00 PM,Saturday,Woolsley Loop,Investigation,8,16,W/B,4545
2020/3/28,501,10:10:00 PM,Saturday,Queen and Sumach,Emergency Services,13,20,W/B,4579
2020/3/29,504,1:38:00 AM,Sunday,King and Dufferin,Investigation,10,20,W/B,4542
2020/3/29,504,4:59:00 AM,Sunday,Spadina and Portland,Investigation,5,10,E/B,4513
2020/3/29,501,5:46:00 AM,Sunday,Humber Loop,Emergency Services,16,26,E/B,4488
2020/3/29,510,7:05:00 AM,Sunday,SPADINA AND QUEENSQUAY,Held By,15,30,S/B,4511
2020/3/29,509,7:05:00 AM,Sunday,Queens Quay and Spadina,Mechanical,15,30,E/B,4594
2020/3/29,504,7:06:00 AM,Sunday,Broadivew and Dunas,Investigation,5,10,E/B,4561
2020/3/29,506,7:52:00 AM,Sunday,College and Bay,Mechanical,10,20,W/B,4602
2020/3/29,509,8:59:00 AM,Sunday,Bathurst and King,Late Leaving Garage,8,11,W/B,4580
2020/3/29,501,10:50:00 AM,Sunday,Humber Loop,Mechanical,10,20,E/B,4429
2020/3/29,504,2:49:00 PM,Sunday,Springhurst Loop,Emergency Services,40,46,S/B,4458
2020/3/29,510,3:01:00 PM,Sunday,Spadina STN,Mechanical,8,16,S/B,
2020/3/29,512,3:31:00 PM,Sunday,Gunns Loop,Mechanical,6,12,E/B,4433
2020/3/29,504,4:17:00 PM,Sunday,Dundas West Station,Investigation,6,12,E/B,4517
2020/3/29,501,6:18:00 PM,Sunday,Lakeshore and Fleeceline,Held By,12,22,B/W,4563
2020/3/29,501,6:30:00 PM,Sunday,Queen and Broadview,Mechanical,7,14,E/B,4445
2020/3/30,306,2:07:00 AM,Monday,Dundas West station,Investigation,8,16,E/B,4585
2020/3/30,505,8:09:00 AM,Monday,Dundas and Gladstone,Investigation,12,24,E/B,8874
2020/3/30,501,8:37:00 AM,Monday,Neville Loop,Mechanical,13,22,W/B,4576
2020/3/30,511,9:57:00 AM,Monday,Wolseley Loop,Emergency Services,9,18,N/B,4575
2020/3/30,501,10:41:00 AM,Monday,Spadina/King,Held By,54,62,W/B,4552
2020/3/30,511,10:53:00 AM,Monday,Bathurst and Harbord,Held By,10,19,S/B,4449
2020/3/30,504,12:52:00 PM,Monday,Broadview and Wolfrey,Held By,14,21,W/B,4537
2020/3/30,506,1:23:00 PM,Monday,Broadview and Grrard,Mechanical,25,33,B/W,4459
2020/3/30,504,1:27:00 PM,Monday,Broadivew and Gerrard,Held By,21,28,W/B,4561
2020/3/30,504,5:13:00 PM,Monday,Dundas West Station,Investigation,6,12,E/B,4566
2020/3/30,506,7:06:00 PM,Monday,Main Station,Mechanical,9,18,W/B,4411
2020/3/30,501,7:33:00 PM,Monday,Queen and Church,Mechanical,6,13,E/B,4545
2020/3/30,805,9:58:00 PM,Monday,Queen and Kenilworth,Investigation,1,1,E/B,4404
2020/3/30,510,10:07:00 PM,Monday,Spadina & Queensquay,Investigation,9,18,N/B,4532
2020/3/31,501,12:44:00 AM,Tuesday,Humber Loop,Mechanical,10,20,W/B,4441
2020/3/31,504,1:29:00 AM,Tuesday,King and Dufferin,Mechanical,10,20,E/B,4570
2020/3/31,301,1:30:00 AM,Tuesday,king and shaw,Mechanical,10,20,E/B,4437
2020/3/31,506,11:42:00 AM,Tuesday,Dundas and College,Held By,15,22,E/B,4423
2020/3/31,505,2:51:00 PM,Tuesday,Dundas & Ossington,Mechanical,8,16,E/B,8022
2020/3/31,501,3:54:00 PM,Tuesday,Humber Loop,Mechanical,7,14,E/B,4446
2020/3/31,510,6:58:00 PM,Tuesday,Spadina Station,Emergency Services,5,10,S/B,4489
2020/3/31,501,7:04:00 PM,Tuesday,Queen and Woodfield,Mechanical,8,16,W/B,4518
2020/3/31,501,8:25:00 PM,Tuesday,HUMBER LOOP,Mechanical,7,15,E/B,4432
2020/3/31,501,9:57:00 PM,Tuesday,YONGE AND QUEEN,Mechanical,8,16,E/B,4571
2020/3/31,506,10:40:00 PM,Tuesday,Gerrard and Coxwell,Mechanical,8,16,E/B,4509
2020/3/31,511,11:45:00 PM,Tuesday,Bathurst Station,Mechanical,9,18,S/B,4431
2020/4/1,505,12:29:00 AM,Wednesday,dundas west station,Mechanical,8,16,E/B,8594
2020/4/1,510,2:59:00 AM,Wednesday,Queen's Quay and Spadina,Held By,15,30,E/B,4506
2020/4/1,501,6:43:00 AM,Wednesday,Longbranch Loop,Mechanical,10,20,E/B,4446
2020/4/1,506,7:53:00 AM,Wednesday,Main Station,Mechanical,4,8,W/B,4428
2020/4/1,511,8:31:00 AM,Wednesday,Bathurst Station,Emergency Services,10,20,S/B,4569
2020/4/1,501,10:52:00 AM,Wednesday,Neville Loop,Investigation,7,15,W/B,4582
2020/4/1,512,1:53:00 PM,Wednesday,St. Clair West Station,Investigation,23,28,W/B,4523
2020/4/1,504,2:19:00 PM,Wednesday,Dufferin & Liberty,Investigation,7,88,S/B,4521
2020/4/1,512,2:39:00 PM,Wednesday,St. Clair and Oakwood,Mechanical,5,9,W/B,4450
2020/4/1,505,3:07:00 PM,Wednesday,Dundas West Station,Investigation,1,1,W/B,8851
2020/4/1,501,4:34:00 PM,Wednesday,Queen and Beaconsfield,Mechanical,12,19,W/B,4488
2020/4/1,505,6:02:00 PM,Wednesday,Broadview Station,Investigation,1,1,E/B,3308
2020/4/1,510,7:26:00 PM,Wednesday,Spadina & Queen,Investigation,7,59,N/B,4540
2020/4/1,506,9:32:00 PM,Wednesday,COXWELL AND GERRARD,Emergency Services,1,1,N/B,4419
2020/4/1,505,9:49:00 PM,Wednesday,Dundas & Manning Ave,Emergency Services,12,24,E/B,8952
2020/4/1,501,11:19:00 PM,Wednesday,GREENWOOD AND QUEEN,Emergency Services,1,1,E/B,4491
2020/4/1,501,11:48:00 PM,Wednesday,HUMBER LOOP,Investigation,10,20,E/B,4437
2020/4/2,501,7:28:00 AM,Thursday,Queen /Sorauren,Mechanical,4,9,W/B,4543
2020/4/2,506,7:44:00 AM,Thursday,Main Station,Mechanical,8,16,W/B,4410
2020/4/2,501,10:20:00 AM,Thursday,Queen/Brock,Investigation,0,0,W/B,4543
2020/4/2,501,1:01:00 PM,Thursday,Queen & York,Held By,9,16,E/B,4441
2020/4/2,504,3:10:00 PM,Thursday,King & Peter,Held By,10,6,E/B,4508
2020/4/2,501,4:01:00 PM,Thursday,Humber Loop,Mechanical,6,13,E/B,4582
2020/4/2,501,9:56:00 PM,Thursday,QUEEN AND YONGE,Mechanical,5,10,E/B,4581
2020/4/3,504,1:03:00 AM,Friday,KING AND DUNN,Emergency Services,33,43,E/B,4470
2020/4/3,301,2:34:00 AM,Friday,RONCY YARD NORTH GATE,Emergency Services,1,1,E/B,4549
2020/4/3,301,3:58:00 AM,Friday,greenwood and queen,Emergency Services,1,1,E/B,4458
2020/4/3,506,4:59:00 AM,Friday,Coxwell and Gerrard,Mechanical,8,15,E/B,4516
2020/4/3,506,5:01:00 AM,Friday,Coxwell and Gerrard,Mechanical,8,16,W/B,4426
2020/4/3,504,7:00:00 AM,Friday,King/Spadina,Investigation,8,16,W/B,4451
2020/4/3,501,8:39:00 AM,Friday,Queen and roncy,Emergency Services,8,16,E/B,4579
2020/4/3,505,8:45:00 AM,Friday,Dundas West Station,Mechanical,10,20,E/B,8448
2020/4/3,512,9:04:00 AM,Friday,St Clair at Oakwood,Mechanical,5,9,W/B,4531
2020/4/3,505,9:25:00 AM,Friday,Kessington Dundas St West,Mechanical,1,1,E/B,9231
2020/4/3,501,11:01:00 AM,Friday,Queen and bathurst,Investigation,8,16,E/B,4518
2020/4/3,504,11:05:00 AM,Friday,King/Ashby place,Investigation,8,76,W/B,4502
2020/4/3,505,1:10:00 PM,Friday,Dundasst West Manning Ave,Investigation,10,20,E/B,8045
2020/4/3,501,2:04:00 PM,Friday,Queen & Leslie,Held By,12,19,E/B,4458
2020/4/3,505,3:00:00 PM,Friday,Brodview STN,Emergency Services,8,16,W/B,3355
2020/4/3,512,4:36:00 PM,Friday,St Clair Station,Mechanical,5,9,W/B,4437
2020/4/3,512,6:21:00 PM,Friday,St Clair and Vaughan,Mechanical,5,9,W/B,4437
2020/4/3,512,6:30:00 PM,Friday,St Clair and Keele,Held By,40,45,E/B,4594
2020/4/3,510,6:59:00 PM,Friday,Spadina Station,Mechanical,5,10,S/B,4536
2020/4/3,512,8:23:00 PM,Friday,Bathurst and Wells,Investigation,0,0,S/B,4594
2020/4/3,504,8:30:00 PM,Friday,RONCESSVALLES AND DUNDAS,Mechanical,8,16,N/B,4473
2020/4/3,506,9:48:00 PM,Friday,HIGH PARK LOOP,Mechanical,9,17,E/B,4469
2020/4/3,501,9:55:00 PM,Friday,Queen/Lansdowne,Mechanical,8,16,W/B,4458
2020/4/3,705,11:02:00 PM,Friday,Bathurt and College,Investigation,10,20,S/B,4541
2020/4/3,504,11:40:00 PM,Friday,KING AND NIAGARA,Mechanical,10,20,E/B,4477
2020/4/4,504,2:49:00 AM,Saturday,LESLIE AND COMMISSIONERS,Investigation,1,1,S/B,4556
2020/4/4,304,4:46:00 AM,Saturday,Dundas West Station,Mechanical,5,10,E/B,4542
2020/4/4,506,10:15:00 AM,Saturday,Gerrard and Jones,Mechanical,6,12,W/B,4419
2020/4/4,501,10:27:00 AM,Saturday,Roncesvalles Ave and Queen,Investigation,8,16,W/B,4539
2020/4/4,501,12:58:00 PM,Saturday,Queen & Roncesvalles,Investigation,5,10,N/B,4476
2020/4/4,501,1:00:00 PM,Saturday,Roncesvalles and Queen,Investigation,7,14,W/B,4476
2020/4/4,506,3:16:00 PM,Saturday,Broadview Station,Utilized Off Route,8,16,W/B,4430
2020/4/4,506,3:41:00 PM,Saturday,Parliament and Gerrard,Utilized Off Route,8,16,E/B,4419
2020/4/4,501,4:35:00 PM,Saturday,Queen Roncesvalles,Mechanical,5,10,N/B,4524
2020/4/4,501,4:50:00 PM,Saturday,Nevillepark,Mechanical,6,12,W/B,4571
2020/4/4,501,5:15:00 PM,Saturday,Nevillepark,Mechanical,7,14,W/B,4543
2020/4/4,512,5:55:00 PM,Saturday,St. Clair Station,Mechanical,6,12,E/B,4421
2020/4/5,304,3:12:00 AM,Sunday,BROADVIEW STATION,Emergency Services,1,1,N/B,4584
2020/4/5,310,5:08:00 AM,Sunday,Lower Spadina and QueensQuay,Mechanical,15,30,N/B,4561
2020/4/5,506,5:17:00 AM,Sunday,Leslie St and Queen St E,Held By,10,15,E/B,4602
2020/4/5,506,5:18:00 AM,Sunday,Leslie St and Queen St E,Held By,9,20,E/B,4591
2020/4/5,504,5:24:00 AM,Sunday,Leslie St and Queen St E,Held By,39,25,W/B,4556
2020/4/5,509,5:27:00 AM,Sunday,Leslie St and Queen St E,Held By,37,24,W/B,4531
2020/4/5,506,5:28:00 AM,Sunday,,Held By,38,20,E/B,4493
2020/4/5,504,5:39:00 AM,Sunday,Leslie St and Queen St E,Held By,28,18,E/B,4575
2020/4/5,504,8:18:00 AM,Sunday,Queen and Broadview,Investigation,10,20,E/B,4498
2020/4/5,501,12:10:00 PM,Sunday,Queen and Connaught,Mechanical,7,14,W/B,4458
2020/4/5,506,12:57:00 PM,Sunday,Gerrard and Coxwell,Mechanical,7,14,E/B,4402
2020/4/5,506,2:29:00 PM,Sunday,Norwood and Gerrard,Emergency Services,27,34,E/B,4602
2020/4/5,501,2:42:00 PM,Sunday,Queen & Jarvis,Mechanical,7,14,W/B,4587
2020/4/5,506,4:06:00 PM,Sunday,Roncesvalles and Howard Park,Mechanical,7,14,W/B,4602
2020/4/5,501,5:15:00 PM,Sunday,Queen Woodfield,Investigation,7,14,W/B,4596
2020/4/5,501,6:15:00 PM,Sunday,Queen Dufferin,Held By,7,14,W/B,4592
2020/4/5,504,6:18:00 PM,Sunday,Queen and Dufferin,Mechanical,92,100,W/B,4431
2020/4/5,505,6:28:00 PM,Sunday,Dundas West STN,Emergency Services,8,16,E/B,3137
2020/4/5,504,9:18:00 PM,Sunday,Roncesvalles and Queen,Mechanical,42,52,S/B,4464
2020/4/5,504,11:30:00 PM,Sunday,Queen and Portland,Held By,43,53,E/B,4518
2020/4/5,510,11:44:00 PM,Sunday,Spadina and Front,Mechanical,10,20,N/B,4572
2020/4/6,511,1:28:00 AM,Monday,Bathurst STN and CNE Loop,Utilized Off Route,1,1,B/W,8673
2020/4/6,306,2:18:00 AM,Monday,gerrard and Broadview,Held By,30,40,E/B,4602
2020/4/6,504,2:18:00 AM,Monday,Broadview and Gerrard,Held By,16,31,N/B,4534
2020/4/6,301,2:35:00 AM,Monday,Neville Loop,Investigation,25,35,E/B,4545
2020/4/6,301,3:33:00 AM,Monday,Queen and Dunn,Emergency Services,47,57,E/B,4522
2020/4/6,304,3:36:00 AM,Monday,Queen and O'Hara,Emergency Services,37,52,W/B,4534
2020/4/6,506,5:07:00 AM,Monday,Leslie St and Queen St E,Late Leaving Garage,8,16,E/B,4429
2020/4/6,504,5:24:00 AM,Monday,Leslie St and Queen St E,Mechanical,10,14,W/B,4505
2020/4/6,510,5:24:00 AM,Monday,Leslie St and Queen St E,Held By,11,15,W/B,4447
2020/4/6,512,5:25:00 AM,Monday,Leslie St and Queen St E,Held By,10,13,W/B,4601
2020/4/6,509,5:26:00 AM,Monday,Leslie St and Queen St E,Held By,10,20,W/B,4496
2020/4/6,504,5:31:00 AM,Monday,Leslie St and Queen St E,Held By,7,18,W/B,4532
2020/4/6,506,5:31:00 AM,Monday,Leslie St and Queen St E,Held By,7,16,E/B,4540
2020/4/6,501,5:47:00 AM,Monday,Roncesvalles and Queen,Held By,5,15,W/B,4520
2020/4/6,510,6:44:00 AM,Monday,Leslie St and Queen St E,Late Leaving Garage,6,10,W/B,4522
2020/4/6,504,6:46:00 AM,Monday,Leslie St and Queen St E,Late Leaving Garage,5,9,E/B,4448
2020/4/6,506,9:39:00 AM,Monday,Main STN,Investigation,8,16,WB,4422
2020/4/6,501,10:51:00 AM,Monday,Queen/Dufferin,Investigation,7,14,W/B,4524
2020/4/6,501,12:02:00 PM,Monday,Queen/Greenwood,Mechanical,6,13,E/B,4455
2020/4/6,506,12:06:00 PM,Monday,College and Lansdowne,Mechanical,8,16,W/B,4412
2020/4/6,501,2:26:00 PM,Monday,Queen and Leslie,Investigation,9,18,E/B,4545
2020/4/6,504,2:27:00 PM,Monday,King and Dufferin,Mechanical,6,12,E/B,4567
2020/4/6,511,3:07:00 PM,Monday,Bathurst and Dundas,Investigation,13,23,N/B,4593
2020/4/6,501,4:25:00 PM,Monday,Queen  and Spadina,Mechanical,7,14,E/B,4481
2020/4/6,501,7:45:00 PM,Monday,Roncesvalles and Queensway,Mechanical,8,16,E/B,4526
2020/4/6,512,8:30:00 PM,Monday,Gunns Road & St Clair,Mechanical,7,14,W/B,4505
2020/4/7,510,1:25:00 AM,Tuesday,Spadina Station,Emergency Services,1,1,N/B,4426
2020/4/7,501,5:36:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,8,17,W/B,4456
2020/4/7,501,5:36:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,6,8,W/B,4544
2020/4/7,504,10:34:00 AM,Tuesday,Kind/Spadina,Investigation,8,16,N/B,4468
2020/4/7,509,11:42:00 AM,Tuesday,Dan lackie way and Queensquey,Held By,10,20,E/B,4554
2020/4/7,512,11:49:00 AM,Tuesday,st.clair and dufferin,Investigation,41,45,E/B,4527
2020/4/7,505,12:22:00 PM,Tuesday,Broadview Station,Mechanical,7,14,W/B,3130
2020/4/7,501,12:41:00 PM,Tuesday,Queen and Bay,Investigation,20,27,W/B,4441
2020/4/7,504,3:31:00 PM,Tuesday,King and  Bathurst,Investigation,0,0,E/B,8056
2020/4/7,505,3:54:00 PM,Tuesday,Broadview Station,Mechanical,7,14,W/B,8133
2020/4/7,512,5:02:00 PM,Tuesday,St Clair at Bathurst,Mechanical,4,8,W/B,4544
2020/4/7,705,5:33:00 PM,Tuesday,Union Station,Mechanical,1,1,E/B,4505
2020/4/7,510,5:33:00 PM,Tuesday,Union Station,Held By,45,53,E/B,4447
2020/4/7,509,5:33:00 PM,Tuesday,Union Station,Held By,45,53,E/B,4595
2020/4/7,505,6:58:00 PM,Tuesday,Dundas and Brock,Held By,7,15,W/B,3311
2020/4/7,506,8:01:00 PM,Tuesday,Carlton & College,Investigation,1,1,E/B,4410
2020/4/7,501,9:19:00 PM,Tuesday,Humber Loop,Emergency Services,31,39,E/B,4566
2020/4/7,510,9:57:00 PM,Tuesday,Spadina Station,Mechanical,4,9,S/B,4564
2020/4/8,501,12:08:00 AM,Wednesday,Queen and Empire,Emergency Services,10,20,E/B,4454
2020/4/8,301,2:33:00 AM,Wednesday,RONCESSVALLES AND QUEEN,Investigation,1,1,E/B,4520
2020/4/8,506,6:03:00 AM,Wednesday,Main station,Mechanical,8,16,E/B,4402
2020/4/8,512,6:10:00 AM,Wednesday,Tweedsmere,Mechanical,45,51,E/B,4561
2020/4/8,509,8:58:00 AM,Wednesday,Bathurst and Fleet,Investigation,15,22,E/B,4452
2020/4/8,511,9:01:00 AM,Wednesday,Fleet/Bathurst,Held By,12,20,N/B,4421
2020/4/8,512,9:10:00 AM,Wednesday,SCW,Mechanical,4,8,W/B,4531
2020/4/8,506,1:35:00 PM,Wednesday,Main & Gerrard,Mechanical,38,38,W/B,4430
2020/4/8,504,3:11:00 PM,Wednesday,Dundas West Station,Investigation,49,56,E/B,4470
2020/4/8,510,3:30:00 PM,Wednesday,Queen at Carlaw,Mechanical,10,20,W/B,4583
2020/4/8,504,3:50:00 PM,Wednesday,Queen and Roncy,Investigation,7,14,W/B,4519
2020/4/8,501,5:30:00 PM,Wednesday,Queen and Ryerson,Investigation,13,13,W/B,8932
2020/4/8,505,6:20:00 PM,Wednesday,Dundas W Station,Mechanical,7,14,E/B,1275
2020/4/8,501,7:18:00 PM,Wednesday,Queen and Greenwood,Mechanical,5,10,E/B,4517
2020/4/8,501,8:45:00 PM,Wednesday,Queen and Connaught,Mechanical,8,15,W/B,4543
2020/4/9,301,2:56:00 AM,Thursday,QUEEN AND YONGE,Mechanical,15,30,E/B,4494
2020/4/9,52,5:47:00 AM,Thursday,Jane and Lawrence,Mechanical,1,1,E/B,8191
2020/4/9,505,6:46:00 AM,Thursday,Broadview station,Mechanical,5,10,W/B,8555
2020/4/9,505,9:44:00 AM,Thursday,Broadview station,Mechanical,5,10,W/B,8589
2020/4/9,501,9:49:00 AM,Thursday,Spadina/Queen,Mechanical,6,13,E/B,4463
2020/4/9,504,11:02:00 AM,Thursday,Broadview and Jack Layton,Mechanical,14,21,W/B,4436
2020/4/9,705,12:37:00 PM,Thursday,CNE Loop,Mechanical,1294,1304,S/B,4445
2020/4/9,504,12:59:00 PM,Thursday,King at John,Mechanical,6,12,W/B,4542
2020/4/9,504,2:06:00 PM,Thursday,King at Bathurst,Mechanical,7,14,W/B,4497
2020/4/9,504,2:37:00 PM,Thursday,Dufferin Loop,Emergency Services,8,16,S/B,4593
2020/4/9,509,4:00:00 PM,Thursday,Bathurst and Queens Quay,Utilized Off Route,9,18,E/B,4432
2020/4/9,501,4:18:00 PM,Thursday,Queen asd Kingston,Mechanical,8,16,W/B,4429
2020/4/9,504,5:10:00 PM,Thursday,Dufferin Loop,Investigation,1,1,S/B,4556
2020/4/9,506,8:24:00 PM,Thursday,High Park`,Mechanical,7,11,E/B,4469
2020/4/9,501,9:44:00 PM,Thursday,Humber Loop,Mechanical,8,16,E/B,4449
2020/4/9,510,10:54:00 PM,Thursday,UNION STATION,Mechanical,9,18,N/B,4550
2020/4/10,511,1:31:00 AM,Friday,Bathurst STN,Utilized Off Route,1,1,B/W,1346
2020/4/10,501,5:30:00 AM,Friday,Russell yard,Late Leaving Garage,10,20,E/B,4426
2020/4/10,504,6:26:00 AM,Friday,King/Spadina,Investigation,8,16,W/B,4518
2020/4/10,504,9:14:00 AM,Friday,Queen/Dufferin,Mechanical,8,16,W/B,4486
2020/4/10,501,10:02:00 AM,Friday,Roncesvalles and Queen,Emergency Services,10,20,E/B,4479
2020/4/10,11,11:11:00 AM,Friday,,General Delay,1,1,E/B,111
2020/4/10,510,11:16:00 AM,Friday,Queens Quay Loop,Investigation,4,8,E/B,4590
2020/4/10,504,11:21:00 AM,Friday,Dufferin loop,Utilized Off Route,8,16,E/B,4518
2020/4/10,501,12:44:00 PM,Friday,Queen and Spadina,Mechanical,6,12,W/B,4543
2020/4/10,506,1:02:00 PM,Friday,Gerrard  Leslie,Held By,38,46,W/B,4482
2020/4/10,505,1:56:00 PM,Friday,Dundas Church,Investigation,8,16,E/B,8917
2020/4/10,509,2:35:00 PM,Friday,CNE Loop,Investigation,7,14,E/B,4585
2020/4/10,501,2:35:00 PM,Friday,Roncy and Queen,Mechanical,6,12,W/B,4501
2020/4/10,510,3:43:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4595
2020/4/10,510,3:54:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4583
2020/4/10,510,3:56:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4432
2020/4/10,510,4:04:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4561
2020/4/10,510,4:04:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4574
2020/4/10,510,4:35:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4581
2020/4/10,510,4:46:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4547
2020/4/10,510,4:57:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4550
2020/4/10,510,5:10:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4459
2020/4/10,510,5:11:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4528
2020/4/10,510,5:20:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4451
2020/4/10,510,5:24:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4562
2020/4/10,510,5:30:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4556
2020/4/10,510,5:40:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4541
2020/4/10,510,5:52:00 PM,Friday,Spadina & queensquay,Mechanical,4,8,S/B,4548
2020/4/10,510,6:34:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4590
2020/4/10,510,6:37:00 PM,Friday,Spadina & Queensquay,Mechanical,4,8,S/B,4499
2020/4/10,510,9:05:00 PM,Friday,Union Station,Mechanical,4,5,W/B,4499
2020/4/10,504,11:24:00 PM,Friday,KING AND UNIVERSITY,Mechanical,10,20,E/B,4547
2020/4/11,301,12:53:00 AM,Saturday,Queen and Connaught,Investigation,10,20,E/B,4597
2020/4/11,511,4:35:00 AM,Saturday,King and Bathurst,Late Leaving Garage,10,20,N/B,4595
2020/4/11,301,5:25:00 AM,Saturday,Queen and Sarah Ashbridge,Investigation,7,17,E/B,4586
2020/4/11,506,7:18:00 AM,Saturday,Upper Gerrard Coxwell,Mechanical,8,16,E/B,4436
2020/4/11,501,10:19:00 AM,Saturday,Queen and Peter,Mechanical,8,17,E/B,4552
2020/4/11,504,10:51:00 AM,Saturday,King and Stratchan,Held By,31,38,E/B,4513
2020/4/11,504,10:51:00 AM,Saturday,King and Stratchan,Held By,9,16,W/B,4551
2020/4/11,509,11:11:00 AM,Saturday,Exhibition Loop,Mechanical,8,16,E/B,4603
2020/4/11,511,11:19:00 AM,Saturday,Bathurst and Queen,Investigation,8,16,S/B,4540
